-7.154978513717651367e-01;7.336952686309814453e-01;9.836217761039733887e-01;2.496237516403198242e+00;-2.157325297594070435e-01;-6.876792907714843750e-01;-1.486347317695617676e+00;2.113823175430297852e+00;-8.155601620674133301e-01;9.850920438766479492e-01;-1.242693305015563965e+00;-1.262289166450500488e+00;3.901863396167755127e-01;2.000000000000000000e+00
1.501050949096679688e+00;1.761872053146362305e+00;1.350814580917358398e+00;1.665824174880981445e+00;-2.834485769271850586e-01;-4.467996656894683838e-01;-1.303906202316284180e+00;1.558514595031738281e+00;-4.603244364261627197e-01;1.700135231018066406e+00;-1.502209782600402832e+00;-1.448670029640197754e+00;-6.116696596145629883e-01;2.000000000000000000e+00
-4.252355098724365234e-01;-1.236176133155822754e+00;-4.851494133472442627e-01;-4.932509064674377441e-01;-8.030044287443161011e-02;-2.059200853109359741e-01;-1.079039126634597778e-01;-5.040601491928100586e-01;-2.742485702037811279e-01;-1.067502498626708984e+00;1.179460167884826660e+00;7.878998517990112305e-01;-9.560576677322387695e-01;1.000000000000000000e+00
3.663890659809112549e-01;1.934836387634277344e+00;-4.117108583450317383e-01;1.710798740386962891e-01;1.341736435890197754e+00;-1.185497045516967773e+00;-1.374855518341064453e+00;5.272272229194641113e-01;-4.603244364261627197e-01;2.120748758316040039e+00;-1.588715314865112305e+00;-1.506017923355102539e+00;2.493003457784652710e-01;2.000000000000000000e+00
1.158013701438903809e+00;-3.521363139152526855e-01;1.571130156517028809e+00;-2.821936085820198059e-02;4.614278972148895264e-01;9.984778761863708496e-01;9.360642433166503906e-01;5.124845355749130249e-02;2.332310527563095093e-01;-2.767488658428192139e-01;1.265965580940246582e+00;1.131987571716308594e+00;4.997643530368804932e-01;0.000000000000000000e+00
1.026076197624206543e+00;-3.521363139152526855e-01;1.130498886108398438e+00;-7.921997308731079102e-01;1.003156304359436035e+00;1.078771114349365234e+00;7.536231875419616699e-01;2.099080532789230347e-01;9.790314733982086182e-02;4.803556501865386963e-01;7.469327449798583984e-01;4.581491947174072266e-01;1.939932346343994141e+00;0.000000000000000000e+00
3.136141002178192139e-01;9.931417703628540039e-01;-3.382723033428192139e-01;-3.271681964397430420e-01;-1.480164825916290283e-01;-8.482656478881835938e-01;-1.232957005500793457e+00;1.955163598060607910e+00;4.193069040775299072e-01;2.255345106124877930e+00;-1.718473434448242188e+00;-1.577702879905700684e+00;-2.516276538372039795e-01;2.000000000000000000e+00
7.612673193216323853e-02;-5.154914855957031250e-01;-1.219534993171691895e+00;-2.353377103805541992e+00;-5.543127655982971191e-01;6.291291713714599609e-01;1.240132570266723633e+00;-1.535347461700439453e+00;2.178569555282592773e+00;8.589079380035400391e-01;7.036799788475036621e-01;4.294752180576324463e-01;1.235502362251281738e+00;0.000000000000000000e+00
1.552891880273818970e-01;-1.207348823547363281e+00;-2.467990398406982422e+00;-1.489747047424316406e+00;-1.502337336540222168e+00;1.046653866767883301e+00;1.148912072181701660e+00;-8.213793039321899414e-01;1.112862348556518555e+00;5.974202975630760193e-02;7.036799788475036621e-01;8.165738582611083984e-01;-7.932561039924621582e-01;1.000000000000000000e+00
-8.210477828979492188e-01;-1.015166163444519043e+00;6.898674964904785156e-01;-4.600343704223632812e-01;-1.480164825916290283e-01;1.473699957132339478e-01;6.117246150970458984e-01;5.124845355749130249e-02;7.745426297187805176e-01;-2.346875071525573730e-01;1.006449222564697266e+00;-4.450809657573699951e-01;-2.422352731227874756e-01;1.000000000000000000e+00
-9.793727397918701172e-01;2.357638120651245117e+00;6.164289712905883789e-01;5.032452344894409180e-01;-7.574608922004699707e-01;-1.522728562355041504e+00;-1.597838997840881348e+00;1.320525169372558594e+00;-1.390703797340393066e+00;-5.501477122306823730e-01;-8.966714143753051758e-01;-1.921790599822998047e+00;-1.107416599988937378e-01;2.000000000000000000e+00
4.851327538490295410e-01;2.820661962032318115e-01;-8.123734593391418457e-02;1.710798740386962891e-01;-7.574608922004699707e-01;-1.490611195564270020e+00;-1.567432165145874023e+00;5.124845355749130249e-02;-1.661359548568725586e+00;1.859261244535446167e-01;-1.112935066223144531e+00;-2.013521939516067505e-01;7.710634171962738037e-02;2.000000000000000000e+00
-2.932980656623840332e-01;1.187110096216201782e-01;-3.382723033428192139e-01;4.997178446501493454e-03;-9.606090188026428223e-01;-1.506669878959655762e+00;-1.557296514511108398e+00;9.238762259483337402e-01;-1.661359548568725586e+00;1.994564294815063477e+00;-1.675220727920532227e+00;-1.405659079551696777e+00;-8.934416770935058594e-01;2.000000000000000000e+00
9.733012318611145020e-01;-7.365014553070068359e-01;1.203937411308288574e+00;1.001493334770202637e+00;5.513164773583412170e-02;1.078771114349365234e+00;1.219861388206481934e+00;-5.833899378776550293e-01;1.282022237777709961e+00;2.279874831438064575e-01;1.006449222564697266e+00;1.427354812622070312e-01;1.658160328865051270e+00;0.000000000000000000e+00
5.379077196121215820e-01;2.242328643798828125e+00;1.791445851325988770e+00;1.831906795501708984e+00;8.000081181526184082e-01;-5.592101812362670898e-01;-1.101194024085998535e+00;-7.420495152473449707e-01;-8.663081526756286621e-01;1.405705690383911133e+00;-1.242693305015563965e+00;-9.898864626884460449e-01;-3.925136625766754150e-01;2.000000000000000000e+00
8.413638472557067871e-01;-4.386184811592102051e-01;1.203937411308288574e+00;-7.589831948280334473e-01;8.000081181526184082e-01;8.378915190696716309e-01;8.752505183219909668e-01;-5.040601491928100586e-01;-2.742485702037811279e-01;9.009692668914794922e-01;1.395723819732666016e+00;3.864642679691314697e-01;1.736430406570434570e+00;0.000000000000000000e+00
-3.856542706489562988e-01;1.233369946479797363e+00;-4.451806470751762390e-02;6.693279743194580078e-01;3.937118649482727051e-01;-1.008852005004882812e+00;-8.579392433166503906e-01;-1.535347461700439453e+00;-1.323039770126342773e+00;-6.644206494092941284e-02;-7.669131755828857422e-01;-1.893116593360900879e+00;-4.864376783370971680e-01;2.000000000000000000e+00
1.355919837951660156e+00;-5.635371804237365723e-01;-5.953072309494018555e-01;-1.157581686973571777e+00;-2.834485769271850586e-01;5.167186856269836426e-01;2.873849868774414062e-01;-8.213793039321899414e-01;6.053828001022338867e-01;-1.926261484622955322e-01;3.576580584049224854e-01;1.404390335083007812e+00;8.754603862762451172e-01;0.000000000000000000e+00
1.025142148137092590e-01;-7.365014553070068359e-01;-9.992192983627319336e-01;-1.323664426803588867e+00;-1.480164825916290283e-01;1.152527183294296265e-01;6.015889644622802734e-01;-6.627197265625000000e-01;-4.264924526214599609e-01;-6.132397651672363281e-01;9.631963968276977539e-01;1.140615120530128479e-01;8.284983634948730469e-01;0.000000000000000000e+00
-1.203666329383850098e+00;-4.194002151489257812e-01;-1.913951784372329712e-01;-3.271681964397430420e-01;-1.299189209938049316e+00;-1.169438481330871582e+00;-5.538708567619323730e-01;1.241195440292358398e+00;3.023919835686683655e-02;-1.160037517547607422e+00;5.306690335273742676e-01;-4.880919158458709717e-01;-8.621336817741394043e-01;1.000000000000000000e+00
-5.175917148590087891e-01;-8.902475237846374512e-01;-1.733604907989501953e+00;-3.271681964397430420e-01;-8.251768946647644043e-01;-1.410318017005920410e+00;-6.957694888114929199e-01;-5.833899378776550293e-01;-4.603244364261627197e-01;-1.139006853103637695e+00;3.576580584049224854e-01;2.287573963403701782e-01;-6.054080724716186523e-01;1.000000000000000000e+00
1.157079562544822693e-01;1.569689512252807617e+00;-4.451806470751762390e-02;6.693279743194580078e-01;8.677241802215576172e-01;-1.474552631378173828e+00;-6.653626561164855957e-01;-1.867409348487854004e-01;-8.155601620674133301e-01;1.784257888793945312e+00;-1.675220727920532227e+00;-1.835768699645996094e+00;-6.429776549339294434e-01;2.000000000000000000e+00
7.612673193216323853e-02;1.531252980232238770e+00;-1.913951784372329712e-01;1.001493334770202637e+00;-1.028325080871582031e+00;-1.089145302772521973e+00;-4.626503586769104004e-01;1.955163598060607910e+00;-3.592776134610176086e-03;-1.505647897720336914e-01;-5.073967576026916504e-01;-8.608535528182983398e-01;-7.525556683540344238e-01;1.000000000000000000e+00
-1.745543926954269409e-01;-8.806384205818176270e-01;-1.913951784372329712e-01;-4.932509064674377441e-01;1.477168560028076172e+00;-1.313966274261474609e+00;-8.072612285614013672e-01;-1.218028306961059570e+00;-1.153879880905151367e+00;-4.449943304061889648e-01;-8.534186482429504395e-01;-1.893116593360900879e+00;-3.925136625766754150e-01;2.000000000000000000e+00
1.171207427978515625e+00;-3.617454469203948975e-01;8.000253438949584961e-01;-1.489747047424316406e+00;5.513164773583412170e-02;1.480237126350402832e+00;1.534065365791320801e+00;-1.535347461700439453e+00;1.317351311445236206e-01;1.144217997789382935e-01;-3.343857824802398682e-01;1.361379384994506836e+00;1.063308358192443848e+00;0.000000000000000000e+00
3.268078565597534180e-01;1.646562576293945312e+00;-3.015530109405517578e-01;-6.593335866928100586e-01;1.905637383460998535e-01;5.006600618362426758e-01;5.914533734321594238e-01;-3.454005420207977295e-01;6.407117098569869995e-02;-3.356347978115081787e-01;-5.939022302627563477e-01;5.585080981254577637e-01;-2.359736710786819458e-01;0.000000000000000000e+00
-1.546703696250915527e+00;-7.653288841247558594e-01;-1.403131365776062012e+00;4.368121922016143799e-01;-9.606090188026428223e-01;-5.592101812362670898e-01;-4.525147676467895508e-01;-5.040601491928100586e-01;-1.558366715908050537e-01;-1.349313616752624512e+00;-3.161660581827163696e-02;1.031628608703613281e+00;-8.151716589927673340e-01;1.000000000000000000e+00
1.408694744110107422e+00;-6.115828156471252441e-01;-3.382723033428192139e-01;-1.157581686973571777e+00;1.748032689094543457e+00;1.078771114349365234e+00;1.138776421546936035e+00;-9.800389409065246582e-01;8.083746433258056641e-01;2.069568037986755371e-01;5.739217400550842285e-01;1.576434135437011719e+00;7.710634171962738037e-02;0.000000000000000000e+00
6.566514372825622559e-01;1.271806478500366211e+00;-6.687458157539367676e-01;4.997178446501493454e-03;-8.251768946647644043e-01;-1.137321233749389648e+00;-1.587703347206115723e+00;1.717174172401428223e+00;-1.255375862121582031e+00;2.279874831438064575e-01;-6.371549963951110840e-01;-1.133256316184997559e+00;-5.490536689758300781e-01;2.000000000000000000e+00
