1.131588295102119446e-01;-1.938022255897521973e+00;1.227551579475402832e+00;-5.780473351478576660e-01;-3.472394049167633057e-01;2.772995948791503906e+00;1.304469585418701172e+00;-8.011463284492492676e-01;1.120190694928169250e-01;5.517741441726684570e-01;1.327200174331665039e+00;1.000000000000000000e+00
-8.895874023437500000e-01;-2.758622169494628906e-01;-1.251138329505920410e+00;-2.426079213619232178e-01;-1.698334217071533203e-01;1.913381695747375488e+00;2.029683351516723633e+00;-8.011463284492492676e-01;-1.353070855140686035e+00;-7.420960664749145508e-01;-6.750639677047729492e-01;0.000000000000000000e+00
-5.553386211395263672e-01;-8.299155831336975098e-01;-2.900137007236480713e-01;-3.916921019554138184e-01;-1.698334217071533203e-01;-8.564865589141845703e-01;-3.666754662990570068e-01;-3.461515009403228760e-01;1.120190694928169250e-01;-1.079627394676208496e+00;-8.657557964324951172e-01;0.000000000000000000e+00
-1.112419843673706055e+00;2.494404315948486328e+00;-1.301723837852478027e+00;-3.916921019554138184e-01;-6.232042312622070312e-01;-9.238496422767639160e-02;-4.297375380992889404e-01;-9.916093349456787109e-01;1.831907272338867188e+00;-1.135882616043090820e+00;7.551247477531433105e-01;0.000000000000000000e+00
-7.781711220741271973e-01;-1.650515645742416382e-01;-1.149967312812805176e+00;-7.644025683403015137e-01;-7.127454131841659546e-02;2.896658480167388916e-01;7.475907355546951294e-02;-5.048706531524658203e-01;2.394181936979293823e-01;6.642845869064331055e-01;-8.657557964324951172e-01;0.000000000000000000e+00
-6.667549014091491699e-01;1.673804372549057007e-01;-6.441122293472290039e-01;-6.898604631423950195e-01;-2.092569768428802490e-01;-8.564865589141845703e-01;-9.027031064033508301e-01;-4.413829743862152100e-01;-2.701782882213592529e-01;-2.357990294694900513e-01;-1.056447625160217285e+00;0.000000000000000000e+00
1.115905046463012695e+00;-1.051536917686462402e+00;1.278137087821960449e+00;2.046446502208709717e-01;1.387396812438964844e+00;-9.238496422767639160e-02;8.945660591125488281e-01;1.611384510993957520e+00;-8.434743285179138184e-01;-1.232885792851448059e-01;-9.611017107963562012e-01;0.000000000000000000e+00
1.060196876525878906e+00;-1.660995602607727051e+00;5.193544626235961914e-01;-2.426079213619232178e-01;-6.232042312622070312e-01;-1.878976672887802124e-01;-3.351444005966186523e-01;-3.249889314174652100e-01;-5.249765515327453613e-01;-9.671169519424438477e-01;-1.056447625160217285e+00;0.000000000000000000e+00
1.840110659599304199e+00;-4.974835515022277832e-01;1.885163187980651855e+00;-3.171500265598297119e-01;-5.837807059288024902e-01;-1.047511935234069824e+00;-9.972962141036987305e-01;6.590697169303894043e-01;-6.523756384849548340e-01;4.547709971666336060e-02;-1.983344107866287231e-01;0.000000000000000000e+00
5.588238239288330078e-01;6.937310695648193359e-01;-3.708615154027938843e-02;-3.916921019554138184e-01;1.455549895763397217e-01;-1.047511935234069824e+00;-3.666754662990570068e-01;3.310501575469970703e-01;-3.975774049758911133e-01;-1.360903501510620117e+00;-7.704098820686340332e-01;0.000000000000000000e+00
