3.131121397018432617e-01;0.000000000000000000e+00;7.210670709609985352e-01;1.224701553583145142e-01;6.648418903350830078e-01;-4.935605525970458984e-01;4.361267983913421631e-01;-2.205809950828552246e-01;9.815829992294311523e-01;-3.965369164943695068e-01;8.544913530349731445e-01;-3.301558792591094971e-01;9.722664356231689453e-01;-1.663905680179595947e-01;8.504994511604309082e-01;-2.748987078666687012e-01;9.711807966232299805e-01;-3.277536481618881226e-02;1.019518375396728516e+00;1.032399535179138184e-01;8.500442504882812500e-01;1.491430401802062988e-01;6.479449272155761719e-01;2.804756462574005127e-01;9.046817421913146973e-01;2.098819315433502197e-01;7.345760464668273926e-01;1.915277242660522461e-01;1.027917385101318359e+00;3.297225534915924072e-01;8.942912817001342773e-01;-1.383710503578186035e-01;9.361092448234558105e-01;1.314513534307479858e-01;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;3.142049610614776611e-01;-8.580168709158897400e-03;4.527828991413116455e-01;-2.843419313430786133e-01;4.728697538375854492e-01;-2.065397053956985474e-01;5.638496875762939453e-01;-4.875997602939605713e-01;7.105832099914550781e-01;-3.301558792591094971e-01;7.425705194473266602e-01;-4.157632887363433838e-01;7.825685143470764160e-01;-1.662219166755676270e-01;6.855192780494689941e-01;-1.491378545761108398e-01;7.202728390693664551e-01;-1.373389810323715210e-01;6.911885738372802734e-01;-2.018267810344696045e-01;7.678242325782775879e-01;1.338900811970233917e-02;6.585972309112548828e-01;-2.211857028305530548e-02;5.369952321052551270e-01;-2.092047221958637238e-02;8.006227016448974609e-01;-7.170027494430541992e-02;8.035231828689575195e-01;-5.560622364282608032e-02;8.541994690895080566e-01;-2.870258390903472900e-01;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;1.701839119195938110e-01;1.601742357015609741e-01;5.260534882545471191e-01;-2.580376267433166504e-01;6.758815050125122070e-01;-1.916527897119522095e-01;7.205431461334228516e-01;-4.266645610332489014e-01;4.455286264419555664e-01;-1.071811616420745850e-01;7.757776379585266113e-01;-2.025594711303710938e-01;7.947900295257568359e-01;-9.657520055770874023e-02;9.002777934074401855e-01;1.344273835420608521e-01;9.413207769393920898e-01;1.895740479230880737e-01;8.372282385826110840e-01;6.204162165522575378e-02;7.788497805595397949e-01;2.063070237636566162e-01;8.396618962287902832e-01;3.483049571514129639e-01;5.733796954154968262e-01;2.487818449735641479e-01;6.576726436614990234e-01;6.984651833772659302e-02;8.086915016174316406e-01;1.831190437078475952e-01;8.276335597038269043e-01;1.873106509447097778e-01;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;-1.386127948760986328e+00;-1.135276705026626587e-01;-1.502202510833740234e+00;-5.603851675987243652e-01;-1.224135518074035645e+00;-4.531079232692718506e-01;-7.625135183334350586e-01;-2.555233538150787354e-01;-8.187603950500488281e-01;-4.622471332550048828e-01;-6.196382045745849609e-01;-2.670566141605377197e-01;-5.972938537597656250e-01;-5.222390890121459961e-01;-7.008796930313110352e-01;-2.513113617897033691e-01;-7.377616763114929199e-01;-6.610293872654438019e-03;-5.623294115066528320e-01;4.052668809890747070e-02;-6.469840407371520996e-01;1.249925941228866577e-01;-6.415691375732421875e-01;8.617003262042999268e-02;-1.148849964141845703e+00;3.077258467674255371e-01;-7.947092652320861816e-01;1.578222811222076416e-01;-6.941782236099243164e-01;4.554854705929756165e-02;-7.405675053596496582e-01;2.901445031166076660e-01;0.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;-1.436551570892333984e+00;-9.909921884536743164e-02;-1.298122525215148926e+00;-2.809983789920806885e-01;-1.207902193069458008e+00;-2.205809950828552246e-01;-3.108028173446655273e+00;1.728121280670166016e+00;-8.878669738769531250e-01;-3.301558792591094971e-01;9.722664356231689453e-01;5.598224997520446777e-01;-7.099257707595825195e-01;-4.426042437553405762e-01;-6.951641440391540527e-01;-3.277536481618881226e-02;-2.130434751510620117e+00;-1.925763487815856934e+00;-5.930411815643310547e-01;-3.297264128923416138e-02;1.036437273025512695e+00;-1.787280201911926270e+00;-7.037227749824523926e-01;1.174032166600227356e-01;9.026677608489990234e-01;5.546697974205017090e-01;-6.560637950897216797e-01;1.427689194679260254e-01;-6.941782236099243164e-01;4.554854705929756165e-02;-7.398107051849365234e-01;3.484535962343215942e-02;0.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;-1.752292662858963013e-01;-9.649526476860046387e-01;7.583065629005432129e-01;5.452608466148376465e-01;3.957670032978057861e-01;-2.316724359989166260e-01;6.241305470466613770e-01;1.481816265732049942e-02;2.822415903210639954e-02;-9.093284010887145996e-01;4.306527078151702881e-01;-1.255039870738983154e-01;5.294651389122009277e-01;1.571764349937438965e-01;5.107363462448120117e-01;-9.473214745521545410e-01;6.435399651527404785e-01;1.947682946920394897e-01;5.250977277755737305e-01;3.774737417697906494e-01;7.761660814285278320e-01;-6.685339212417602539e-01;4.436337351799011230e-01;2.179101295769214630e-02;4.494100064039230347e-02;-5.585705116391181946e-02;2.757667601108551025e-01;-1.316874921321868896e-01;-4.072149097919464111e-01;-2.016332447528839111e-01;1.289066821336746216e-01;-1.842770129442214966e-01;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;7.210670709609985352e-01;-4.865958094596862793e-01;1.889636218547821045e-01;3.663447797298431396e-01;5.673972368240356445e-01;-1.368820428848266602e+00;9.815829992294311523e-01;-9.958392381668090820e-01;9.374521374702453613e-01;-1.375294804573059082e+00;6.532805562019348145e-01;-5.445139408111572266e-01;6.371235251426696777e-01;1.566365361213684082e-01;9.711807966232299805e-01;8.103543519973754883e-01;1.019518375396728516e+00;6.427519321441650391e-01;1.016970634460449219e+00;-7.085414230823516846e-02;9.099255800247192383e-01;-1.623097181320190430e+00;1.065523982048034668e+00;4.186050593852996826e-01;9.026677608489990234e-01;-7.442744076251983643e-02;1.108098506927490234e+00;-8.609556406736373901e-02;1.145094513893127441e+00;1.125315070152282715e+00;1.200720071792602539e+00;-1.192826628684997559e+00;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;5.927319526672363281e-01;-1.364133358001708984e-01;6.384167671203613281e-01;-2.575933933258056641e-01;8.131515979766845703e-01;-2.495288699865341187e-01;8.972961306571960449e-01;-4.190582931041717529e-01;8.396332859992980957e-01;-4.079182744026184082e-01;9.272632598876953125e-01;-3.061934411525726318e-01;9.436922073364257812e-01;-2.600965201854705811e-01;8.956120014190673828e-01;-1.198811233043670654e-01;9.443919658660888672e-01;7.653600070625543594e-03;9.814632534980773926e-01;-7.662350684404373169e-02;9.136178493499755859e-01;2.443943172693252563e-02;9.248511195182800293e-01;2.632847242057323456e-02;7.575075626373291016e-01;3.128234669566154480e-02;9.377157688140869141e-01;-1.103442721068859100e-02;9.977871775627136230e-01;-1.010044813156127930e-01;1.046428442001342773e+00;-1.228700354695320129e-01;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;7.091786265373229980e-01;-8.627934008836746216e-02;4.309642016887664795e-01;-5.455144643783569336e-01;6.693924069404602051e-01;-5.437076687812805176e-01;9.623823165893554688e-01;-5.294767618179321289e-01;8.732739090919494629e-01;-4.872736036777496338e-01;7.369988560676574707e-01;-2.013634443283081055e-01;7.936679720878601074e-01;-6.416463255882263184e-01;8.692170977592468262e-01;-3.109179437160491943e-01;9.927122592926025391e-01;-7.805150747299194336e-02;9.087274670600891113e-01;-3.147020190954208374e-02;8.285074830055236816e-01;-3.328784136101603508e-03;9.481875300407409668e-01;-2.869393527507781982e-01;6.558457612991333008e-01;-1.887519806623458862e-01;1.007435441017150879e+00;-1.982142776250839233e-01;7.818933129310607910e-01;-4.752164483070373535e-01;7.463641762733459473e-01;-5.559284687042236328e-01;1.000000000000000000e+00
3.131121397018432617e-01;0.000000000000000000e+00;-1.065700054168701172e+00;-2.536337852478027344e+00;-3.354551553726196289e+00;2.057162284851074219e+00;-1.207902193069458008e+00;-2.205809950828552246e-01;-1.063222646713256836e+00;-3.965369164943695068e-01;-2.713186025619506836e+00;1.765865206718444824e+00;-6.196382045745849609e-01;-2.670566141605377197e-01;-1.458288192749023438e+00;-1.695795416831970215e+00;6.465934514999389648e-01;7.419600486755371094e-01;2.631988823413848877e-01;3.949092030525207520e-01;-5.930411815643310547e-01;-3.297264128923416138e-02;-2.382336616516113281e+00;-4.051812887191772461e-01;-2.203902482986450195e+00;2.075835704803466797e+00;9.026677608489990234e-01;1.975148439407348633e+00;-2.420226097106933594e+00;1.535163283348083496e+00;-6.941782236099243164e-01;4.554854705929756165e-02;-7.398107051849365234e-01;3.484535962343215942e-02;0.000000000000000000e+00
