2.646236494183540344e-02;-7.971600890159606934e-01;-1.639525890350341797e+00;2.721246778964996338e-01;-1.123680353164672852e+00;-9.342011809349060059e-01;-1.038475036621093750e+00;-1.022617697715759277e+00;-1.779385924339294434e+00;-7.926211953163146973e-01;-5.844932198524475098e-01;5.021682381629943848e-01;-9.855505079030990601e-02;1.493252396583557129e+00;2.008537530899047852e+00;1.342652678489685059e+00;1.254189610481262207e+00;-4.186199903488159180e-01;1.795028448104858398e+00;2.475160872563719749e-04;1.955655217170715332e+00;1.197570204734802246e+00;-1.263378977775573730e+00;7.315919995307922363e-01;-2.147642374038696289e-01;-1.571162223815917969e+00;3.401593267917633057e-01;-3.505443036556243896e-01;8.239746093750000000e-02;-8.022405505180358887e-01;1.687806248664855957e-01;1.139904499053955078e+00;-7.202069163322448730e-01;-1.398379206657409668e+00;-2.094912528991699219e+00;1.496732532978057861e-01;6.801680922508239746e-01;1.060815691947937012e+00;-4.046372324228286743e-02;-2.189401388168334961e+00;0.000000000000000000e+00
-2.433769404888153076e-01;-5.244935750961303711e-01;1.870693713426589966e-01;-6.998277902603149414e-01;-3.970706462860107422e-01;-5.504872798919677734e-01;-6.411821246147155762e-01;-1.448113083839416504e+00;-2.866516113281250000e-01;-9.813399910926818848e-01;-9.096130132675170898e-01;1.011116266250610352e+00;4.909664988517761230e-01;8.845518231391906738e-01;4.139648675918579102e-01;7.981561422348022461e-01;2.348649024963378906e+00;7.428547143936157227e-01;1.595928192138671875e+00;-1.225546360015869141e+00;-5.175175666809082031e-01;-1.140450954437255859e+00;-5.661210417747497559e-01;6.519141793251037598e-01;1.143859103322029114e-01;-6.695111393928527832e-01;-6.687570810317993164e-01;3.752704858779907227e-01;-9.304907917976379395e-01;4.321653842926025391e-01;-1.141432881355285645e+00;-1.128278732299804688e+00;-4.198273718357086182e-01;1.016914486885070801e+00;-8.385396003723144531e-02;-1.192356467247009277e+00;3.204460740089416504e-01;-2.998658120632171631e-01;-9.470482468605041504e-01;-1.647879838943481445e+00;0.000000000000000000e+00
6.360992789268493652e-01;1.961251497268676758e-01;-1.282702684402465820e+00;4.270736277103424072e-01;-3.256008327007293701e-01;-1.876943372189998627e-02;-1.053189635276794434e+00;-7.276076674461364746e-01;-2.848183631896972656e+00;-1.124505996704101562e+00;-6.567420363426208496e-01;2.803190648555755615e-01;8.958904147148132324e-01;1.567206621170043945e+00;8.717128634452819824e-01;8.203805088996887207e-01;1.837108254432678223e+00;1.160702347755432129e+00;4.593978226184844971e-01;-9.404432773590087891e-02;1.352200984954833984e+00;1.821702957153320312e+00;1.273023128509521484e+00;-2.245421260595321655e-01;5.033815503120422363e-01;-1.571162223815917969e+00;-1.829010963439941406e+00;1.167611032724380493e-01;4.033125638961791992e-01;-1.034956455230712891e+00;-1.071421384811401367e+00;1.160156130790710449e+00;1.262298226356506348e+00;1.166006684303283691e+00;5.898011326789855957e-01;-1.062159657478332520e+00;2.418824434280395508e+00;7.806753516197204590e-01;-2.129549741744995117e+00;-1.436536163091659546e-01;0.000000000000000000e+00
2.263433337211608887e-01;3.616726994514465332e-01;-2.200248241424560547e+00;6.665401458740234375e-01;-8.794918656349182129e-01;-1.575551509857177734e+00;-6.313723921775817871e-01;1.063631996512413025e-01;7.642332911491394043e-01;8.212503194808959961e-01;1.775635957717895508e+00;4.891182780265808105e-01;1.110261917114257812e+00;-1.451192647218704224e-01;2.731193006038665771e-01;-5.908654928207397461e-01;-1.481959104537963867e+00;-1.275561690330505371e+00;-4.614406526088714600e-01;-1.225546360015869141e+00;-4.581614434719085693e-01;1.663193106651306152e+00;1.020393371582031250e+00;1.966598629951477051e+00;-2.945582270622253418e-01;9.083782434463500977e-01;-4.322891682386398315e-02;-1.119202673435211182e-01;-4.691753685474395752e-01;7.964163422584533691e-01;2.087871432304382324e-01;-3.890940546989440918e-01;3.074197098612785339e-02;-3.050364255905151367e-01;-5.791885852813720703e-01;5.903397202491760254e-01;7.101448774337768555e-01;1.040805578231811523e+00;2.650158405303955078e-01;1.129924654960632324e+00;1.000000000000000000e+00
5.961230993270874023e-01;-9.601757675409317017e-02;-8.479596674442291260e-02;7.581009268760681152e-01;2.223343998193740845e-01;-8.958297967910766602e-01;-2.831279635429382324e-01;-1.158776283264160156e+00;3.820933103561401367e-01;-1.443375825881958008e+00;-1.397292733192443848e+00;-1.122550606727600098e+00;4.671474397182464600e-01;-1.564968526363372803e-01;7.660787105560302734e-01;7.814878821372985840e-01;1.022211790084838867e+00;-1.091425418853759766e+00;-6.688367128372192383e-01;-1.574426174163818359e+00;1.055420279502868652e+00;1.574031233787536621e+00;-5.964365601539611816e-01;-5.432534813880920410e-01;-3.522779420018196106e-02;7.956718802452087402e-01;1.833355665206909180e+00;-2.610602974891662598e-01;-6.803149729967117310e-02;4.726377129554748535e-01;3.188050687313079834e-01;5.323553681373596191e-01;-2.195743322372436523e-01;-3.249154090881347656e-01;-2.094912528991699219e+00;-9.019172191619873047e-01;1.139812827110290527e+00;-2.771103382110595703e+00;-1.587138772010803223e-01;-9.057949185371398926e-01;0.000000000000000000e+00
-6.031626462936401367e-01;1.084823310375213623e-01;-1.665013313293457031e+00;-1.997652798891067505e-01;-2.183961123228073120e-01;3.210914433002471924e-01;8.597024083137512207e-01;1.536027550697326660e+00;9.254485964775085449e-01;1.179165363311767578e+00;1.576951622962951660e+00;4.173435270786285400e-01;-3.188813030719757080e-01;4.829961061477661133e-02;4.743272364139556885e-01;-9.020063281059265137e-01;5.861157551407814026e-02;-2.910104952752590179e-02;6.502021551132202148e-01;-3.392031192779541016e-01;-1.467215895652770996e+00;-1.358402013778686523e+00;-6.086165085434913635e-02;1.627967715263366699e+00;1.580600261688232422e+00;-1.151074767112731934e+00;6.024776101112365723e-01;-1.036588430404663086e+00;-1.100976943969726562e+00;1.185048669576644897e-01;9.489077329635620117e-01;2.488324791193008423e-01;5.814378261566162109e-01;-2.155811190605163574e-01;-9.160161018371582031e-01;-1.102220177650451660e+00;-9.785499572753906250e-01;-7.500912547111511230e-01;2.650158405303955078e-01;-1.737381368875503540e-01;1.000000000000000000e+00
-1.422674655914306641e+00;1.637362599372863770e+00;-2.292244285345077515e-01;-8.125179409980773926e-01;6.152731925249099731e-02;-1.448468565940856934e-01;6.536986827850341797e-01;7.644626498222351074e-01;1.003070712089538574e+00;5.349182486534118652e-01;1.801404654979705811e-01;-1.129075646400451660e+00;-4.498860836029052734e-01;1.393202543258666992e-01;-1.507570743560791016e+00;-1.357605457305908203e+00;-1.095329403877258301e+00;-1.494978219270706177e-01;1.023515105247497559e+00;1.122320413589477539e+00;1.065312981605529785e+00;1.108408451080322266e+00;1.111340045928955078e+00;8.411490321159362793e-01;-6.436568498611450195e-01;-5.474904924631118774e-02;-1.425444364547729492e+00;-5.394549965858459473e-01;-7.900904417037963867e-01;-7.010597586631774902e-01;2.888001799583435059e-01;2.690841257572174072e-01;1.823006749153137207e+00;-6.628577113151550293e-01;1.142798885703086853e-01;-4.812810420989990234e-01;7.001526355743408203e-01;-3.398858308792114258e-01;-6.908395290374755859e-01;-8.155413269996643066e-01;1.000000000000000000e+00
5.861290693283081055e-01;-2.907793819904327393e-01;5.353968143463134766e-01;2.131511926651000977e+00;2.390252113342285156e+00;2.376701593399047852e+00;9.038460850715637207e-01;6.283041238784790039e-01;1.403123497962951660e+00;7.288248836994171143e-02;-1.415354967117309570e+00;-1.559723973274230957e+00;-6.463932991027832031e-01;-1.447852253913879395e+00;-1.628295540809631348e+00;-1.963833570480346680e-01;-7.146478295326232910e-01;3.675000667572021484e-01;-1.415462493896484375e+00;-3.957782089710235596e-01;-7.549421787261962891e-01;-2.785533070564270020e-01;7.576585412025451660e-01;-1.200595736503601074e+00;-3.643779456615447998e-01;7.956718802452087402e-01;-2.349230349063873291e-01;1.866670727729797363e+00;1.556601166725158691e+00;1.666571378707885742e+00;-3.212992250919342041e-01;-2.169551402330398560e-01;-3.096882104873657227e-01;5.298799276351928711e-01;1.243642807006835938e+00;2.949148043990135193e-02;4.103765785694122314e-01;6.506102085113525391e-01;1.023787617683410645e+00;1.350544452667236328e+00;0.000000000000000000e+00
-5.431984066963195801e-01;-6.900411248207092285e-01;-7.899466753005981445e-01;-8.336473107337951660e-01;-8.854476809501647949e-01;-1.520735263824462891e+00;-1.362195253372192383e+00;-2.889123916625976562e+00;-1.701763629913330078e+00;-1.744042783975601196e-01;-6.687835454940795898e-01;8.284170031547546387e-01;7.351117730140686035e-01;1.677642166614532471e-01;9.572262167930603027e-01;1.531559586524963379e+00;9.448858499526977539e-01;4.737325012683868408e-01;8.907815814018249512e-01;1.358049988746643066e+00;1.650781035423278809e-01;4.050206840038299561e-01;-1.051169991493225098e+00;1.667806625366210938e+00;7.228149771690368652e-01;1.523140311241149902e+00;1.187649130821228027e+00;4.647544920444488525e-01;1.726548373699188232e-01;1.994495242834091187e-01;-3.125196695327758789e-02;-9.257624149322509766e-01;8.417667746543884277e-01;-5.634629130363464355e-01;-1.005176305770874023e+00;1.051036477088928223e+00;-1.058488130569458008e+00;-1.197756081819534302e-01;-4.740476012229919434e-01;-1.718077063560485840e+00;2.000000000000000000e+00
1.265724301338195801e+00;-5.342316627502441406e-01;-2.462160140275955200e-01;-4.040161669254302979e-01;-1.022431492805480957e+00;-7.094544768333435059e-01;8.964075893163681030e-02;-9.772315621376037598e-01;-1.994339585304260254e+00;-4.086759388446807861e-01;-4.279540181159973145e-01;5.804679393768310547e-01;-6.878123432397842407e-02;1.416686642915010452e-02;1.098071813583374023e+00;8.203805088996887207e-01;9.805747270584106445e-01;9.694839119911193848e-01;1.969241142272949219e+00;9.903118610382080078e-01;2.244342416524887085e-01;3.554863333702087402e-01;-1.619135290384292603e-01;1.070222854614257812e+00;1.819982171058654785e+00;1.911557912826538086e-01;4.612292945384979248e-01;-6.090536713600158691e-01;-1.121034145355224609e+00;6.345270276069641113e-01;-1.171437740325927734e+00;5.222295522689819336e-01;-4.899159371852874756e-01;9.870960116386413574e-01;8.969085812568664551e-01;2.949148043990135193e-02;9.299750328063964844e-01;-3.398858308792114258e-01;1.467656791210174561e-01;7.696624100208282471e-02;0.000000000000000000e+00
